1, 131.230000
2, 291.320000
3, 383.320000
4, 399.380000
5, 418.280000
6, 439.040000
7, 778.070000
8, 965.650000
9, 995.470000
10, 1032.720000
11, 1061.460000
12, 1215.470000
13, 1439.890000
14, 1579.550000
15, 1601.960000
16, 1632.920000
17, 1703.290000
18, 1728.310000
19, 1747.220000
20, 1821.530000
21, 1848.570000
22, 2037.890000
23, 2149.950000
24, 2165.530000
25, 2251.230000
26, 2446.770000
27, 2496.000000
28, 2571.800000
29, 2659.780000
30, 2708.730000
