1, 59.980000
2, 87.980000
3, 138.290000
4, 155.300000
5, 182.110000
6, 200.780000
7, 218.340000
8, 238.760000
9, 258.060000
10, 299.590000
11, 334.190000
12, 358.740000
13, 376.550000
14, 431.940000
15, 456.460000
16, 475.910000
17, 498.650000
18, 527.360000
19, 548.630000
20, 579.160000
21, 597.340000
22, 613.710000
23, 633.260000
24, 661.010000
25, 676.860000
26, 710.770000
27, 741.530000
28, 769.780000
29, 873.130000
30, 900.160000
